,INTERACTOR_A,INTERACTOR_B
4044,PLEC,FANCM
4045,PLEC,GPR161
4046,PLEC,MOAP1
4047,PLEC,DIS3
4048,C1orf94,RIMS1
4049,KTN1,PHRF1
4050,CUL9,HIST1H2BH
4051,NUP37,MADD
4052,MADD,ZNF625
4053,MADD,THRAP3
4054,ALPK3,SRPRB
4055,BCAT2,PEA15
4056,TOMM70A,AHNAK2
4057,SSB,DST
4058,MDH1,CSMD2
4059,YWHAZ,ATM
4060,RPL6,DST
4061,AHNAK,FAM136A
4062,ALCAM,HEPHL1
4063,IMMT,PDE4DIP
4064,NRAP,MAGT1
4065,ALPK3,PSMD1
4066,LOC100128274,AHNAK
4067,HIST1H1A,NUMA1
4068,HIP1,PLEC
4069,SAP18,HPS5
4070,KMT2D,MANF
4071,PRMT5,PLEC
4072,KIF3C,PLEC
4073,MAGEB4,PLEC
4074,MCM3AP,PLEC
4075,EIF5B,NUMA1
4076,GPR37L1,PLEC
4077,ATP2C2,LMNA
4078,RSL1D1,DST
4079,RECQL4,PLEC
4080,SNUPN,PLEC
4081,LYPLA2,NUMA1
4082,IFNA2,PLEC
4083,GAPDH,OBSCN
4084,HMGN2,ALPK3
4085,H1F0,ALPK3
4086,HNRNPA1,ALPK3
4087,ACP2,PLEC
4088,MTHFD1,AHNAK
4089,SCG2,PLEC
4090,HIST1H1C,PHRF1
4091,NCL,PTK7
4092,NPR2,NUMA1
4093,FLNA,DHX8
4094,FLNA,MAMDC2
4095,FLNA,PRPF19
4096,PRKCH,PLEC
4097,LAMA1,HIST1H2BH
4098,ADH6,PLEC
4099,MYH11,SMC3
4100,STAT6,PLEC
4101,NCAPD3,PLEC
4102,KRT6C,PLEC
4103,RPL14,AHNAK
4104,DNA2,PLEC
4105,S100A10,AHNAK
4106,ACTR1A,PLEC
4107,ACTR1A,AHNAK2
4108,RPS11,ALPK3
4109,ACTC1,PLEC
4110,RBM6,PLEC
4111,PRKDC,LAMC3
4112,DST,CSTF3
4113,KHDRBS1,PLEC
4114,AHNAK,HIST3H3
4115,AHNAK,HIST2H2BE
4116,AHNAK,LRRK2
4117,AHNAK,GALNTL5
4118,AHNAK,C14orf37
4119,AHNAK,C2CD5
4120,AHNAK,YTHDC1
4121,AHNAK,RBM15
4122,AHNAK,NUDT12
4123,AHNAK,DCUN1D5
4124,AHNAK,PRX
4125,AHNAK,PNPLA3
4126,AHNAK,DIS3
4127,AHNAK,ST14
4128,DDX10,NUMA1
4129,TCOF1,OBSCN
4130,TP53BP2,PLEC
4131,NUMA1,LRRFIP1
4132,NUMA1,RIBC1
4133,NUMA1,HELZ2
4134,NUMA1,SMARCAD1
4135,NUMA1,MACF1
4136,NUMA1,SDR42E2
4137,PLEC,AXDND1
4138,PLEC,TMIGD1
4139,PLEC,GBP6
4140,PLEC,MYO18B
4141,PLEC,ANKS4B
4142,PLEC,OR4K17
4143,PLEC,DNAH3
4144,PLEC,DNAH5
4145,PLEC,ZNF721
4146,PLEC,AHCTF1
4147,PLEC,CTTNBP2
4148,PLEC,PGBD4
4149,PLEC,GALNT14
4150,PLEC,MTR
4151,PLEC,MYBBP1A
4152,PLEC,KIFC1
4153,PLEC,R3HDML
4154,PLEC,WNK1
4155,PLEC,ASH1L
4156,PLEC,MXRA5
4157,PLEC,CDK12
4158,PLEC,RRBP1
4159,PLEC,CTSZ
4160,PLEC,TRPS1
4161,PLEC,EXO1
4162,PLEC,THRAP3
4163,PLEC,SBDS
4164,PLEC,ZNF451
4165,HIST2H2BE,OBSCN
4166,C18orf21,HEATR1
4167,PDE4DIP,HIST1H2BH
4168,PDE4DIP,TLN1
4169,AATF,LAMC3
4170,RPN1,STAB1
4171,B2M,HMCN1
4172,RPL23A,AHNAK
4173,KMT2D,SEPT7
4174,LAMA5,PLEC
4175,VPS4B,NUMA1
4176,CS,PLEC
4177,MLYCD,NUMA1
4178,KRT14,PLEC
4179,KRT18,PLEC
4180,KRT8,PLEC
4181,NPM1,PDE4DIP
4182,LRPAP1,NUMA1
4183,ATP1A2,DST
4184,PLCD1,PLEC
4185,MAP1A,PLEC
4186,ROR1,PLEC
4187,ITK,AHNAK
4188,AHNAK,CHD4
4189,AHNAK,ACSM5
4190,AHNAK,TMEM184A
4191,AHNAK,MORC4
4192,AHNAK,RPF2
4193,AHNAK,DNAJC28
4194,AHNAK,ANKRD26
4195,ATR,PLEC
4196,URB2,PLEC
4197,ITPR1,PLEC
4198,CHD4,LAMC3
4199,NUMA1,MMEL1
4200,NUMA1,ZFYVE27
4201,NUMA1,DMBX1
4202,NUMA1,BIRC6
4203,NUMA1,TLN1
4204,KIF14,PLEC
4205,PLEC,HIST3H3
4206,PLEC,KAZN
4207,PLEC,SLC25A25
4208,PLEC,TRAPPC5
4209,PLEC,UTP11L
4210,PLEC,SSX6
4211,PHIP,NUMA1
4212,LMNA,ATM
4213,SNIP1,PHRF1
4214,SNIP1,USP36
4215,SNIP1,HEATR1
4216,ANKRD55,RARS2
4217,ANKRD55,FANCI
4218,ANKRD55,FLNA
4219,ANKRD55,MDN1
4220,M,HEATR1
4221,M,USP36
4222,N,POLE
4223,nsp16,AHDC1
4224,nsp6,HEATR1
4225,nsp9,MYH11
4226,nsp9,HEATR1
4227,ORF14,AHDC1
4228,ORF14,NUMA1
4229,ORF14,POLE
4230,ORF14,HEATR1
4231,ORF14,USP36
4232,ORF8,LAMA3
4233,ORF9b,RARS2
4234,M,ADD1
4235,M,DST
4236,M,PTK7
4237,nsp2,EEFSEC
4238,nsp2,FOCAD
4239,nsp4,ANO5
4240,nsp4,DGCR2
4241,nsp4,DST
4242,nsp6,EEFSEC
4243,nsp7,AHNAK2
4244,nsp7,DST
4245,nsp7,FANCI
4246,nsp7,FOCAD
4247,nsp7,POLE
4248,ORF14,FANCI
4249,ORF14,USP36
4250,ORF3a,ADD1
4251,ORF3a,DST
4252,ORF3b,EEFSEC
4253,ORF7a,FANCI
4254,ORF7b,PTK7
4255,S,ADD1
4256,S,DST
4257,ESR1,AHDC1
4258,ESR1,HEATR1
4259,ESR1,MDN1
4260,ESR1,PHRF1
4261,ESR1,DST
4262,ESR1,EEFSEC
4263,ESR1,USP36
4264,IMMP1L,MDN1
4265,ORF7b,PTK7
4266,nsp6,RARS2
4267,SMC3,MDN1
4268,SMC3,PLEC
4269,STAG2,FLNA
4270,STAG2,MDN1
4271,WAPAL,FLNA
4272,PDS5A,FLNA
4273,PDS5A,MDN1
4274,CDCA5,FLNA
4275,NIPBL,FLNA
4276,MAU2,FLNA
4277,MAU2,MDN1
4278,ABI1,DST
4279,AKTIP,PDE4DIP
4280,ANKRD1,DST
4281,ANKRD1,MYOM2
4282,APPL1,DST
4283,APPL1,AGL
4284,C1QTNF9,DST
4285,CLIP4,DST
4286,CLIP4,PDE4DIP
4287,DNAJB5,OBSCN
4288,DYSF,COL6A3
4289,DYSF,MYOM2
4290,KLHL41,NRAP
4291,LIMS1,PEG3
4292,MYBPC2,PDE4DIP
4293,MYBPC2,MYOM2
4294,MYBPC2,DST
4295,MYOM2,SEC31A
4296,MYOM2,TNNT1
4297,MYOM2,JMJD1C
4298,MYOM2,MYOM2
4299,MYOM2,ACTN2
4300,MYOM2,MYH7
4301,MYOM2,NEB
4302,MYOM2,RPS6
4303,MYOM2,RYR1
4304,MYOM2,TAF1
4305,OPTN,DST
4306,PYGM,PDE4DIP
4307,SNAPIN,DST
4308,SNAPIN,PLEC
4309,TCAP,HSPG2
4310,TTN,MYOM2
4311,TTN,OBSCN
4312,TULP3,PDE4DIP
4313,TULP3,DST
4314,APPL1,DST
4315,DYSF,MYOM2
4316,MYOM2,ACTN2
4317,MYOM2,RYR1
4318,OPTN,DST
4319,HSCB,MDN1
4320,HSCB,PTK7
4321,ALG13,KMT2D
4322,EXOSC10,HEATR1
4323,FMR1,AHNAK
4324,ILF3,USP36
4325,PARN,FANCI
4326,STAU1,HEATR1
4327,RNGTT,PHRF1
4328,SUPT5H,KMT2D
4329,SMG7,KMT2D
4330,NEK4,ACAN
4331,NEK4,CNGB3
4332,NEK4,COL6A3
4333,NEK4,DST
4334,LRRC31,FLNA
4335,LRRC31,MYH11
4336,LRRC31,NUMA1
4337,LRRC31,PLEC
4338,LRRC31,AHNAK
4339,RET,PTK7
4340,DUX4,AHNAK
4341,DUX4,FLNA
4342,CIT,PLEC
4343,CIT,FLNA
4344,CIT,NUMA1
4345,CIT,HEATR1
4346,CIT,AHNAK
4347,CIT,MYH11
4348,CIT,AHNAK2
4349,CIT,MYOM2
4350,CIT,FANCI
4351,ANLN,PLEC
4352,ANLN,FLNA
4353,ANLN,AHNAK
4354,ANLN,MYH11
4355,ANLN,NUMA1
4356,ANLN,HEATR1
4357,ANLN,DST
4358,ANLN,PDZD2
4359,AURKB,PLEC
4360,AURKB,MYH11
4361,AURKB,FLNA
4362,AURKB,AHNAK
4363,AURKB,MYOM2
4364,CHMP4B,PLEC
4365,CHMP4B,FLNA
4366,CHMP4B,AHNAK
4367,CHMP4B,MYH11
4368,CHMP4B,NUMA1
4369,CHMP4B,AHNAK2
4370,CHMP4B,PDZD2
4371,CHMP4C,FLNA
4372,CHMP4C,AHNAK
4373,CHMP4C,MYH11
4374,PTGER4,DST
4375,ECT2,PLEC
4376,ECT2,FLNA
4377,ECT2,MYH11
4378,ECT2,AHNAK
4379,ECT2,HEATR1
4380,ECT2,NUMA1
4381,ECT2,AHNAK2
4382,ECT2,DST
4383,ECT2,PDZD2
4384,ECT2,LYST
4385,KIF14,PLEC
4386,KIF14,AHNAK
4387,KIF14,FLNA
4388,KIF14,MYH11
4389,KIF14,NUMA1
4390,KIF14,USP36
4391,KIF14,AHNAK2
4392,KIF14,HEATR1
4393,KIF14,PDE4DIP
4394,KIF20A,PLEC
4395,KIF20A,FLNA
4396,KIF20A,AHNAK
4397,KIF20A,MYH11
4398,KIF20A,NUMA1
4399,KIF20A,AHNAK2
4400,KIF20A,HEATR1
4401,KIF20A,FANCI
4402,KIF20A,STAB1
4403,KIF23,PLEC
4404,KIF23,FLNA
4405,KIF23,AHNAK
4406,KIF23,HEATR1
4407,KIF23,MYH11
4408,KIF23,HPS5
4409,KIF23,AHNAK2
4410,PRC1,PLEC
4411,PRC1,FLNA
4412,PRC1,NUMA1
4413,PRC1,HEATR1
4414,PRC1,AHNAK
4415,PRC1,PDZD2
4416,FAM35A,CHD1L
4417,UCK1,ATM
4418,ATM,USP28
4419,BRD1,FBN2
4420,BRD1,RARS2
4421,BRPF3,USP36
4422,SP100,PHRF1
4423,TRIM33,FBN2
4424,TRIM66,FBN2
4425,TRIM66,CUL9
4426,PRNP,FLNA
4427,PRNP,AGL
4428,PYHIN1,HSPG2
4429,PYHIN1,NUMA1
4430,MNDA,USP36
4431,ARHGAP21,AHNAK
4432,ARHGAP36,HEATR1
4433,ARHGEF39,HEATR1
4434,DEPDC1B,NUMA1
4435,NET1,HEATR1
4436,PLEKHG4,FANCI
4437,SYDE2,PLEC
4438,VAV1,PLEC
4439,ARHGEF25,PLEC
4440,ARHGAP23,PLEC
4441,ARHGAP36,AHNAK
4442,ARHGAP42,PLEC
4443,ARHGAP44,NUMA1
4444,ARHGEF1,NUMA1
4445,ARHGEF4,PLEC
4446,DEPDC1B,PLEC
4447,ECT2L,PLEC
4448,FGD4,PLEC
4449,MYO9A,PLEC
4450,SH3BP1,PLEC
4451,C21orf33,RARS2
4452,MCUR1,RARS2
4453,CHCHD1,HEATR1
4454,GRSF1,HEATR1
4455,HAX1,POLE
4456,ICT1,RARS2
4457,MDH2,RARS2
4458,MTRF1L,RARS2
4459,RHOT2,AHNAK2
4460,RHOT2,DST
4461,SSBP1,RARS2
4462,TUFM,RARS2
4463,EXD2,MDN1
4464,EXD2,RARS2
4465,ATM,IL6R
4466,ATM,NOD2
4467,FASN,HEATR1
4468,MKI67,KMT2D
4469,MKI67,USP36
4470,MKI67,DST
4471,FASN,FLNA
4472,FASN,HEATR1
4473,TP53,KMT2D
4474,HNRNPH1,BCAT2
4475,HNRNPH1,MYH11
4476,HNRNPH1,SLC12A3
4477,HNRNPH1,AHDC1
4478,HNRNPH1,OBSCN
4479,nsp13,PDE4DIP
4480,nsp9,FBN2
4481,ORF7a,MDN1
4482,M,HEATR1
4483,M,FANCI
4484,nsp13ab,PDE4DIP
4485,nsp9ab,FBN2
4486,M,HEATR1
4487,M,FANCI
4488,nsp13ab,PDE4DIP
4489,LRRC59,MDN1
4490,SEC62,FLNA
4491,LRRC59,NUMA1
4492,INS,FLNA
4493,INS,EEFSEC
4494,USP36,EZH2
4495,EZH2,USP36
4496,NMRAL1,PLEC
4497,SUMO2,AHNAK
4498,SUMO2,AHNAK2
4499,SUMO2,FLNA
4500,SUMO2,MDN1
4501,SUMO2,NUMA1
4502,SUMO2,PLEC
4503,NDN,NUMA1
4504,NDN,FLNA
4505,NDN,AHNAK
4506,Rnf183,FLNA
4507,Rnf183,AHNAK
4508,Rnf183,ADD1
4509,AIMP2,FLNA
4510,BRD4,FLNA
4511,BRD4,NUMA1
4512,NINL,A2ML1
4513,NUPR1,AHNAK
4514,NUPR1,DST
4515,NUPR1,FLNA
4516,NUPR1,HEATR1
4517,NUPR1,NUMA1
4518,NUPR1,PLEC
4519,E5a,PTK7
4520,PTP4A3,MYOM2
4521,NPC1,PIGQ
4522,FANCL,FANCI
4523,TOP2B,ATM
4524,UCHL1,MYH11
4525,UCHL1,LAMA3
4526,TRIM21,PLEC
4527,ATM,PARK2
4528,PARK2,ATM
4529,CIC,POLE
4530,CIC,ADD1
4531,CIC,FLNA
4532,BRD4,ATM
4533,BRD4,NUMA1
4534,BRD4,PLEC
4535,BRD4,POLE
4536,BRD4,CHD1L
4537,BRD4,MDN1
4538,BRD4,FANCI
4539,BRD4,AHNAK
4540,M,ANO5
4541,nsp7,AHNAK
4542,N,USP36
4543,M,AHNAK2
4544,Apc2,FLNA
4545,Apc2,AHNAK
4546,Apc2,PLEC
4547,Apc2,MDN1
4548,RBM39,FLNA
4549,RBM39,NUMA1
4550,RBM39,HEATR1
4551,RBM39,MYH11
4552,RBM39,MADD
4553,FBP1,FLNA
4554,nsp3,FANCI
4555,nsp8,RARS2
4556,nsp8,FANCI
4557,LGALS9,FLNA
4558,LGALS9,HEATR1
4559,LGALS9,MDN1
4560,CHD1L,CHFR
4561,CHFR,CHD1L
4562,nsp12,AHNAK
4563,HSP90AA1,HSPG2
4564,IFI16,FLNA
4565,IFI16,OBSCN
4566,WDR76,NUMA1
4567,WDR76,MDN1
4568,WDR76,FBN2
4569,WDR76,HSPG2
4570,WDR76,FLNA
4571,WDR76,PLEC
4572,RNF208,CNGB3
4573,EIF3F,FLNA
4574,NR3C1,CSMD2
4575,NR3C1,MDN1
4576,NR3C1,POLE
4577,NR3C1,AHNAK2
4578,NR3C1,KMT2D
4579,TXNIP,FLNA
4580,BKRF1,ADD1
4581,BKRF1,FLNA
4582,IK,ATM
4583,CUL4A,OBSCN
4584,CUL4A,ADD1
4585,INSIG1,FLNA
4586,INSIG1,HSPG2
4587,INSIG2,FLNA
4588,KMT2D,NR3C1
4589,USP15,FLNA
4590,RIN3,FLNA
4591,RIN3,PLEC
4592,DNAJA3,DGCR2
4593,DNAJB14,DGCR2
4594,DNAJB6,HEATR1
4595,DNAJC11,DGCR2
4596,DNAJC19,DGCR2
4597,DNAJC5B,DGCR2
4598,DNAJC5,ADD1
4599,DNAJC5,PTK7
4600,DNAJC7,MDN1
4601,DNAJC7,ATM
4602,DNAJC7,POLE
4603,DNAJC9,HEATR1
4604,KDM6A,KMT2D
4605,ASH2L,KMT2D
4606,RBBP5,KMT2D
4607,KMT2C,KMT2D
4608,KMT2D,PAXIP1
4609,KMT2D,WDR5
4610,KMT2D,NCOA6
4611,KMT2D,DPY30
4612,KMT2D,PAGR1
4613,MYOM2,EHMT2
4614,MEN1,KMT2D
4615,HCFC2,KMT2D
4616,AHDC1,CBX1
4617,KMT2D,UTY
4618,KMT2D,KMT2B
4619,KMT2D,SETD1B
4620,KMT2D,CXXC1
4621,KMT2D,KMT2A
4622,KMT2D,HCFC1
4623,KMT2D,BOD1L1
4624,SETD1A,KMT2D
4625,AHDC1,SCAI
4626,AHDC1,LRIF1
4627,AHDC1,EHMT2
4628,TDRKH,PLEC
4629,ZNF644,AHDC1
4630,AHDC1,ZNF280D
4631,KMT2D,BUB3
4632,AHDC1,ADNP
4633,CHAMP1,AHDC1
4634,AHDC1,ADNP2
4635,PHRF1,ACIN1
4636,PHRF1,BCLAF1
4637,PHRF1,CSNK2A1
4638,PHRF1,CSNK2A2
4639,PHRF1,CSNK2B
4640,PHRF1,ERH
4641,PHRF1,GPN1
4642,PHRF1,POLR2A
4643,PHRF1,POLR2B
4644,PHRF1,POLR2C
4645,PHRF1,POLR2D
4646,PHRF1,POLR2E
4647,PHRF1,POLR2G
4648,PHRF1,POLR2H
4649,PHRF1,POLR2I
4650,PHRF1,POLR2J
4651,PHRF1,POLR2L
4652,PHRF1,POLR2M
4653,PHRF1,PRPF19
4654,PHRF1,RPAP2
4655,PHRF1,RPRD1A
4656,PHRF1,RPRD1B
4657,PHRF1,RPRD2
4658,PHRF1,SCAF1
4659,PHRF1,SUPT6H
4660,PHRF1,THRAP3
4661,MKRN2,TYRO3
4662,BCAT2,CREBBP
4663,BCAT2,SIRT4
4664,PHRF1,POLR2A
4665,MARCH8,PTK7
4666,RNF128,PTK7
4667,DDX58,ADD1
4668,DDX58,ACAN
4669,DDX58,ATM
4670,DDX58,FLNA
4671,DDX58,KMT2D
4672,DDX58,MADD
4673,DDX58,HEATR1
4674,DDX58,USP36
4675,DDX58,PHRF1
4676,DDX58,CSMD2
4677,H2AFX,ATM
4678,FBXW7,KMT2D
4679,FBXW7,KMT2D
4680,KMT2D,FBXW7
4681,KMT2D,ASH2L
4682,KMT2D,KDM6A
4683,KMT2D,WDR5
4684,KMT2D,NCOA6
4685,FBXW7,KMT2D
4686,FANCI,FANCD2
4687,USP1,FANCI
4688,FANCL,FANCI
4689,OGT,RARS2
4690,FBXO6,HSPG2
4691,FBXO6,LAMA3
4692,BAG5,PLEC
4693,BAG5,AHNAK
4694,CD274,HAL
4695,SPOP,PLEC
4696,TRIM37,FBN2
4697,TRIM37,KMT2D
4698,AR,KMT2D
4699,nsp2,NUMA1
4700,ISG15,AHNAK
4701,ISG15,AHNAK2
4702,ISG15,FLNA
4703,ISG15,PLEC
4704,TULP3,PDE4DIP
4705,UFL1,FLNA
4706,UFL1,HEPHL1
4707,DDRGK1,MDN1
4708,DDRGK1,MYH11
4709,DDRGK1,HEATR1
4710,DDRGK1,RARS2
4711,DDRGK1,DGCR2
4712,DDRGK1,EEFSEC
4713,TP53,ADD1
4714,ATM,MAP3K7
4715,ATM,IKBKG
4716,ATM,IKBKB
4717,ATM,CHUK
4718,ATM,PAN2
4719,DDX39B,A2ML1
4720,AARS2,RARS2
4721,ACTB,ADD1
4722,ACTB,DST
4723,ACTR3,DST
4724,AKAP1,MDN1
4725,AKAP1,FANCI
4726,APEX1,NUMA1
4727,APEX1,USP36
4728,APEX1,HEATR1
4729,ARF6,ADD1
4730,ARF6,ATP8B2
4731,ASF1A,KMT2D
4732,ASF1A,NUMA1
4733,ASH2L,KMT2D
4734,ATP2A1,MDN1
4735,C11orf52,ADD1
4736,C11orf52,DST
4737,C11orf52,PTK7
4738,CAV1,DST
4739,CAV1,ADD1
4740,CAV1,AHNAK2
4741,CBX3,HEATR1
4742,CD3EAP,HEATR1
4743,CD3EAP,MDN1
4744,CD3EAP,USP36
4745,CENPA,POLE
4746,CENPA,USP36
4747,CLTA,AHNAK2
4748,COX8A,RARS2
4749,COX8A,USP36
4750,CTNNB1,DST
4751,CXADR,DST
4752,CXADR,ADD1
4753,DDX23,HEATR1
4754,DDX23,PHRF1
4755,DDX23,USP36
4756,DENND6A,DST
4757,DHX40,USP36
4758,DHX8,PHRF1
4759,DIRAS3,DST
4760,EBAG9,DST
4761,EBAG9,ADD1
4762,EIF6,USP36
4763,EPB41L4A,DST
4764,EPB41L4A,ADD1
4765,EPB41L4A,MDN1
4766,ERGIC2,MDN1
4767,FBL,HEATR1
4768,FBL,USP36
4769,FLOT1,ADD1
4770,FLOT1,DST
4771,FLOT1,PLEC
4772,GJA1,DST
4773,GJD3,DST
4774,GOLGA1,AHNAK2
4775,GOLGA1,DST
4776,GOLGA2,KMT2D
4777,HIST1H2BG,FANCI
4778,HIST1H2BG,NUMA1
4779,HIST1H2BG,HEATR1
4780,HIST1H3A,NUMA1
4781,KRAS,ADD1
4782,KRAS,PTK7
4783,KRAS,DST
4784,KRT18,PLEC
4785,KRT19,PLEC
4786,KRT8,PLEC
4787,LAMP1,ADD1
4788,LAMP1,DST
4789,LAMP1,AHNAK2
4790,LAMP2,DST
4791,LAMP3,MDN1
4792,LAMTOR1,DST
4793,LAMTOR1,ADD1
4794,LATS1,MDN1
4795,LCK,DST
4796,LCK,AHNAK2
4797,LMAN1,DST
4798,LRRC59,PTK7
4799,LYN,ADD1
4800,LYN,DST
4801,LYN,PTK7
4802,LYN,AHNAK2
4803,MAPRE1,DST
4804,MAPRE3,DST
4805,MARCKS,ADD1
4806,MLLT4,DST
4807,NEFM,PLEC
4808,NIFK,HEATR1
4809,NIFK,USP36
4810,NIFK,MDN1
4811,NOP56,HEATR1
4812,NOP56,USP36
4813,NUP155,ANO5
4814,NUP155,KMT2D
4815,NUP50,ANO5
4816,OCLN,ADD1
4817,OCLN,DST
4818,PARD3,DST
4819,PARP1,CHD1L
4820,PARP1,HEATR1
4821,PARP1,USP36
4822,PARP1,FANCI
4823,PCNT,PLEC
4824,PDHA1,RARS2
4825,PDIA4,FBN2
4826,PEX3,MDN1
4827,PFN1,AHNAK2
4828,POLR1E,HEATR1
4829,POLR1E,USP36
4830,POLR1E,MDN1
4831,PRPH,PLEC
4832,RAB11A,AHNAK2
4833,RAB11A,DST
4834,RAB2A,ADD1
4835,RAB35,ADD1
4836,RAB35,DST
4837,RAB3B,MADD
4838,RAB4A,DST
4839,RAB4A,AHNAK2
4840,RAB5A,DST
4841,RAB9A,DST
4842,RPL31,HEATR1
4843,RPL31,USP36
4844,RPL31,FANCI
4845,RPS24,HEATR1
4846,RPS24,USP36
4847,RPS24,FANCI
4848,RPS6,HEATR1
4849,RPS6,USP36
4850,SEC61B,PTK7
4851,STX6,AHNAK2
4852,STX6,DST
4853,STX7,ADD1
4854,STX7,DST
4855,SYNE3,PLEC
4856,SYNE3,DST
4857,TERF2IP,NUMA1
4858,TRAP1,RARS2
4859,CIRH1A,HEATR1
4860,CIRH1A,USP36
4861,VCL,DST
4862,VIM,PLEC
4863,ZFPL1,ADD1
4864,ZFPL1,DST
4865,ZNF330,FANCI
4866,ZNF330,HEATR1
4867,ZNF330,POLE
4868,ZNF330,USP36
4869,ZYX,AHNAK2
4870,TRIM37,PLEC
4871,TRIM37,AHNAK
4872,NFE2L2,ATM
4873,USP2,AHNAK
4874,NBR1,DST
4875,SKA3,HEATR1
4876,USP36,PRIMPOL
4877,USP36,PRIMPOL
4878,ATG10,HEATR1
4879,SMURF2,ATM
4880,ATM,SMURF2
4881,SMURF2,ATM
4882,PARP1,CHD1L
4883,CHD1L,PARP1
4884,CHD1L,XRCC1
4885,XRCC1,CHD1L
4886,CHD1L,TRIM33
4887,TRIM33,CHD1L
4888,UBQLN1,DST
4889,UBQLN1,FLNA
4890,FZR1,FLNA
4891,UBC,NUMA1
4892,UBC,USP36
4893,HMGB2,FLNA
4894,FLNA,SHANK3
4895,FXR1,FLNA
4896,FXR1,FLNA
4897,NUFIP2,STAB1
4898,PTEN,FLNA
4899,SHANK3,FLNA
4900,SHANK3,FLNA
4901,DDX39A,PLK3
4902,DDX39A,AHDC1
4903,DDX39A,ANO5
4904,DDX39A,EEFSEC
4905,WDR5,KMT2D
4906,WDR5,FLNA
4907,WDR5,PLEC
4908,WDR5,HEATR1
4909,WDR5,HEPHL1
4910,WDR5,EEFSEC
4911,WDR5,ADD1
4912,WDR5,USP36
4913,PAGE4,FLNA
4914,NUDCD2,FLNA
4915,NUDCD2,PLEC
4916,NUDCD2,LAMA3
4917,NUDCD2,OBSCN
4918,NUDCD2,ATP10A
4919,NAA40,DST
4920,NAA40,FLNA
4921,NAA40,ADD1
4922,NAA40,NUMA1
4923,NAA40,HEATR1
4924,NAA40,USP36
4925,NAA40,AHNAK
4926,NAA40,AHNAK2
4927,TRIM28,HEATR1
4928,VPS33A,POLE
4929,SMAD4,PTK7
4930,RELA,KMT2D
4931,RELA,KMT2D
4932,KMT2D,RELA
4933,EDEM1,ATM
4934,CHD4,NUMA1
4935,ZBTB2,NUMA1
4936,SOSTDC1,PLEC
4937,ID2,DST
4938,DGCR2,HBA2
4939,GPIHBP1,SULF1
4940,CXCL5,LAMA3
4941,POLE4,POLE
4942,AHDC1,CRTAP
4943,KRT4,NUMA1
4944,UBE3C,PDE4DIP
4945,GABPA,A2ML1
4946,HPS5,TTC4
4947,FAXC,ATP12A
4948,CPLX3,HEPHL1
4949,PDE4DIP,POF1B
4950,CHODL,MDN1
4951,CLEC2D,ATP8B2
4952,CUL9,UBB
4953,FXYD6,ATP12A
4954,MLNR,ATM
4955,MLNR,ATP12A
4956,DRD4,ATM
4957,ZCCHC10,SULF1
4958,PCDHAC2,PIGQ
4959,ZKSCAN8,CUL9
4960,DLK1,ATP12A
4961,HCST,ATP12A
4962,NAT8B,ATP12A
4963,KCNE3,DST
4964,CHRM3,ITPRIPL1
4965,TRIM68,FBN2
4966,GPR17,ATP12A
4967,GPR17,ATM
4968,DGCR2,KIAA1586
4969,FAM196A,CHD1L
4970,FIS1,ATP12A
4971,DGCR2,CCDC85C
4972,DGCR2,NCAPD3
4973,ARMC10,AHNAK2
4974,CD3D,ATP8B2
4975,CCL22,CHD1L
4976,TMEM87A,LAMA3
4977,CRELD1,ATP8B2
4978,GML,LAMA3
4979,RIPPLY3,A2ML1
4980,INS,SULF1
4981,SNAPC4,POLE
4982,DGCR2,PPP2R5D
4983,RNF7,CUL9
4984,A2ML1,SPTBN4
4985,DGCR2,ST3GAL2
4986,CDK15,HAL
4987,GRK4,A2ML1
4988,AVPR2,ATP8B2
4989,FAM90A1,FLNA
4990,KRT75,NUMA1
4991,HEPN1,HEPHL1
4992,HRG,FBN2
4993,TACR3,ATP12A
4994,GFOD1,PLEC
4995,NSMAF,HEPHL1
4996,HTR3A,ATP8B2
4997,NIPAL1,ATP12A
4998,LAMC3,TMTC3
4999,CXCR4,ATM
5000,OPALIN,MDN1
5001,NDC80,USP36
5002,ART3,ATP12A
5003,TEFM,HAL
5004,KLKB1,FBN2
5005,EPB41L3,NUMA1
5006,LTBP2,FBN2
5007,ZFP41,FBN2
5008,STK11,HAL
5009,DGCR2,TIMELESS
5010,C1orf85,CHD1L
5011,FAM174A,ATP12A
5012,IGFL3,LAMA1
5013,USP36,CELSR2
5014,GOT1,PLEC
5015,SIX3,AHNAK2
5016,MGARP,SLC25A23
5017,DOLPP1,HEPHL1
5018,TMEM108,SLC25A23
5019,MADD,TUBB8
5020,PPP2R2B,HEPHL1
5021,PTGES3,USP36
5022,BRICD5,ATP12A
5023,C7orf34,LAMA3
5024,POLE3,POLE
5025,DGCR2,SLIRP
5026,DGCR2,DNAJC18
5027,ZCCHC9,AHNAK
5028,PMCH,SULF1
5029,CMTM8,SLC25A23
5030,PTGES3,POLE
5031,CLRN2,ATP12A
5032,VSIG4,SLC25A23
5033,PDE4DIP,ACADVL
5034,CCR6,ATP12A
5035,PTDSS1,PLEC
5036,DGCR2,ZDHHC17
5037,SYP,SLC25A23
5038,S100A2,KMT2D
5039,L2HGDH,A2ML1
5040,PYCR2,AHNAK2
5041,AGTR1,ATP12A
5042,DUSP16,POLE
