,INTERACTOR_A,INTERACTOR_B
2915,RPGRIP1L,DYNC1H1
2916,SCLT1,ATP1A2
2917,SCLT1,DYNC1H1
2918,DCTN1,DYNC1H1
2919,POC5,DYNC1H1
2920,DYNLT1,DYNC1H1
2921,POC1A,WDR45
2922,TMEM17,CASK
2923,TMEM17,GOSR2
2924,CHD2,TRIM41
2925,DTX2,QARS
2926,XPO1,WDR45
2927,XPO1,SIK1
2928,XPO1,IQSEC2
2929,HIST1H3E,SPTAN1
2930,HIST1H3E,CSTB
2931,AHSA1,HNRNPU
2932,PPME1,CTSD
2933,HNRNPU,CACNA2D1
2934,SMC6,SCARB2
2935,HNRNPU,CHD1
2936,NLRP2,TPP1
2937,CCDC88A,TPP1
2938,KIFAP3,COL4A1
2939,DYNC1H1,DCTN1
2940,HNRNPU,DDX5
2941,HNRNPU,DHX9
2942,SNCA,DYNC1H1
2943,DYNLL1,DYNC1H1
2944,SYNCRIP,DYNC1H1
2945,MAPRE1,DYNC1H1
2946,PPP2R3C,DYNC1H1
2947,DYNC1H1,DYNC1I2
2948,DYNC1H1,DYNC1LI2
2949,HNRNPU,EIF2B1
2950,HNRNPU,ERCC6
2951,HNRNPU,FBL
2952,SYN1,GTF3C2
2953,HNRNPU,HIST1H1B
2954,HNRNPU,HNRNPA1
2955,HNRNPU,HNRNPA2B1
2956,HNRNPU,HNRNPAB
2957,HNRNPU,HNRNPC
2958,DYNC1H1,HNRNPD
2959,HNRNPU,HNRNPD
2960,HNRNPU,HNRNPL
2961,HNRNPA1,HNRNPU
2962,HNRNPD,HNRNPU
2963,NPM1,HNRNPU
2964,RPL10,HNRNPU
2965,EXOSC4,HNRNPU
2966,MRPL50,HNRNPU
2967,CDKN2AIP,HNRNPU
2968,HNRNPU,HSD17B4
2969,DYNC1H1,HSPA1A
2970,HNRNPU,IFI16
2971,HNRNPU,IGHMBP2
2972,HNRNPU,ILF2
2973,HNRNPU,ILF3
2974,HNRNPU,RPSA
2975,CDC42,MECP2
2976,PLK1,MECP2
2977,AP4S1,MECP2
2978,EXOSC4,MECP2
2979,CHMP4B,MECP2
2980,DYNC1H1,MKLN1
2981,HNRNPU,RPL10A
2982,HNRNPU,NOP2
2983,HNRNPU,NPM1
2984,HNRNPU,NVL
2985,DYNC1H1,PAFAH1B1
2986,HNRNPU,EXOSC10
2987,POLG2,POLG
2988,SCARB2,EIF2AK2
2989,SYN1,PSMD2
2990,XRCC3,QARS
2991,MAPRE1,QARS
2992,HNRNPU,RFC1
2993,HNRNPU,RFC2
2994,HNRNPU,RFC3
2995,HNRNPU,RFC4
2996,HNRNPU,RFC5
2997,HNRNPU,RPL3
2998,HNRNPU,RPL4
2999,HNRNPU,RPL5
3000,HNRNPU,RPL6
3001,HNRNPU,RPL7
3002,HNRNPU,RPL7A
3003,HNRNPU,RPL8
3004,HNRNPU,RPL9
3005,HNRNPU,RPL10
3006,HNRNPU,RPL11
3007,HNRNPU,RPL13
3008,HNRNPU,RPL15
3009,HNRNPU,RPL17
3010,HNRNPU,RPL18
3011,HNRNPU,RPL18A
3012,HNRNPU,RPL19
3013,HNRNPU,RPL21
3014,HNRNPU,RPL22
3015,HNRNPU,RPL23A
3016,HNRNPU,RPL24
3017,HNRNPU,RPL27
3018,HNRNPU,RPL30
3019,HNRNPU,RPL27A
3020,HNRNPU,RPL28
3021,HNRNPU,RPL32
3022,HNRNPU,RPL36A
3023,HNRNPU,RPLP0
3024,HNRNPU,RPS2
3025,HNRNPU,RPS3
3026,HNRNPU,RPS3A
3027,HNRNPU,RPS4X
3028,HNRNPU,RPS5
3029,HNRNPU,RPS6
3030,HNRNPU,RPS7
3031,HNRNPU,RPS8
3032,HNRNPU,RPS9
3033,HNRNPU,RPS10
3034,HNRNPU,RPS11
3035,HNRNPU,RPS12
3036,HNRNPU,RPS13
3037,HNRNPU,RPS14
3038,HNRNPU,RPS15
3039,HNRNPU,RPS15A
3040,HNRNPU,RPS16
3041,HNRNPU,RPS17
3042,HNRNPU,RPS18
3043,HNRNPU,RPS19
3044,HNRNPU,RPS21
3045,HNRNPU,RPS24
3046,HNRNPU,RPS25
3047,HNRNPU,RPS27
3048,HNRNPU,RPS29
3049,DYNC1H1,CLIP1
3050,STK17B,SLC2A1
3051,NCSTN,SLC2A1
3052,NEIL3,SLC2A1
3053,ADD1,SPTAN1
3054,CAPZA2,SPTAN1
3055,CDK2,SPTAN1
3056,CENPE,SPTAN1
3057,DBN1,SPTAN1
3058,FLNA,SPTAN1
3059,GAK,SPTAN1
3060,MYH7,SPTAN1
3061,MYH9,SPTAN1
3062,MYO1C,SPTAN1
3063,PPP1CB,SPTAN1
3064,VCL,SPTAN1
3065,IQGAP1,SPTAN1
3066,PDLIM7,SPTAN1
3067,SYNPO,SPTAN1
3068,MAPRE1,SPTAN1
3069,LIMA1,SPTAN1
3070,ANLN,SPTAN1
3071,MYO5C,SPTAN1
3072,MYO19,SPTAN1
3073,MYO18A,SPTAN1
3074,ZSCAN26,SPTAN1
3075,HNRNPU,SRP72
3076,ID1,STXBP1
3077,POLG2,STXBP1
3078,DNAJC11,STXBP1
3079,FERMT3,STXBP1
3080,HNRNPU,SURF6
3081,DYNC1H1,DYNLT3
3082,HNRNPU,TOP2A
3083,DYNC1H1,TPD52
3084,HNRNPU,TPD52
3085,HNRNPU,UBA52
3086,HNRNPU,UBTF
3087,HNRNPU,DAP3
3088,RPL10,EPM2A
3089,HNRNPU,HIST1H2BL
3090,HNRNPU,SMARCA5
3091,TRIM26,CASK
3092,SLC16A6,CASK
3093,KIF26B,CASK
3094,HNRNPU,PABPC4
3095,HNRNPU,DDX18
3096,HNRNPU,EIF2B4
3097,HNRNPU,H1FX
3098,HNRNPU,BAZ1B
3099,HNRNPU,DDX21
3100,HNRNPU,RPL23
3101,VAPA,GOSR2
3102,HNRNPU,TTC37
3103,HNRNPU,PHF14
3104,HNRNPU,ESPL1
3105,YWHAH,HDAC4
3106,HNRNPU,KIAA0020
3107,HNRNPU,HNRNPDL
3108,DYNC1H1,ACTR1A
3109,HNRNPU,CEBPZ
3110,HNRNPU,ALYREF
3111,HNRNPU,HNRNPR
3112,HNRNPU,NPM3
3113,HNRNPU,SYNCRIP
3114,HNRNPU,MYBBP1A
3115,HNRNPU,NOP56
3116,DYNC1H1,DCTN2
3117,HNRNPU,RPP38
3118,SCARB2,PRPF8
3119,HNRNPU,TBL3
3120,HNRNPU,IGF2BP1
3121,HNRNPU,IGF2BP3
3122,HNRNPU,WDR3
3123,HNRNPU,POP1
3124,HNRNPU,HNRNPA0
3125,HNRNPU,EBNA1BP2
3126,HNRNPU,KRR1
3127,HNRNPU,SUPT16H
3128,XRCC1,PNKP
3129,HNRNPU,XRN2
3130,HNRNPU,DHX30
3131,HNRNPU,PDCD11
3132,HNRNPU,RBM34
3133,HNRNPU,RRP1B
3134,HNRNPU,MRPS27
3135,HNRNPU,PHF8
3136,HNRNPU,METAP1
3137,HNRNPU,FAM120A
3138,HNRNPU,RRP12
3139,DYNC1H1,RPRD2
3140,HNRNPU,LARP1
3141,HNRNPU,RPL13A
3142,HNRNPU,GTPBP4
3143,HNRNPU,C3orf17
3144,HNRNPU,RPL36
3145,SCARB2,PNKD
3146,HNRNPU,SPATS2L
3147,HNRNPU,SERBP1
3148,HNRNPU,NOC2L
3149,HNRNPU,RSL1D1
3150,HNRNPU,FBXL6
3151,HNRNPU,GNL3
3152,SCARB2,MYOF
3153,HNRNPU,AATF
3154,HNRNPU,MRPL46
3155,HNRNPU,TRUB2
3156,HNRNPU,SND1
3157,HNRNPU,STAU2
3158,HNRNPU,DIMT1
3159,HNRNPU,C19orf53
3160,HNRNPU,UHRF1
3161,HNRNPU,GNL2
3162,HNRNPU,PKN3
3163,DYNC1H1,GLTSCR1
3164,HNRNPU,HP1BP3
3165,HNRNPU,RRP15
3166,HNRNPU,FCF1
3167,HNRNPU,UTP18
3168,HNRNPU,MRPS2
3169,DYNC1H1,DYNC1LI1
3170,HNRNPU,MRTO4
3171,DYNC1H1,DCTN4
3172,HNRNPU,HERC5
3173,HNRNPU,DDX47
3174,HNRNPU,MRPL27
3175,HNRNPU,NIP7
3176,HNRNPU,RTCB
3177,SYN1,VPS54
3178,HNRNPU,ESF1
3179,HNRNPU,NOP58
3180,TOR1AIP1,PIGT
3181,PIGS,PIGT
3182,HNRNPU,C14orf166
3183,HNRNPU,MRPS33
3184,SYN1,LUC7L3
3185,SYN1,DGCR8
3186,HNRNPU,DHX29
3187,HNRNPU,GNL3L
3188,HNRNPU,GTPBP2
3189,HNRNPU,FOCAD
3190,HNRNPU,FAM120C
3191,HNRNPU,CDCA4
3192,HNRNPU,RBM28
3193,HNRNPU,SRBD1
3194,MYO1C,PNPO
3195,HNRNPU,NAT10
3196,HNRNPU,BRIX1
3197,HNRNPU,LYAR
3198,HNRNPU,DDX27
3199,HNRNPU,TSR1
3200,HNRNPU,RIOK2
3201,HNRNPU,NKRF
3202,HNRNPU,MEPCE
3203,HNRNPU,BCCIP
3204,HNRNPU,PNO1
3205,HNRNPU,DHX33
3206,HNRNPU,DDX24
3207,HNRNPU,AVEN
3208,HNRNPU,REXO4
3209,HNRNPU,THAP11
3210,SYN1,ERGIC1
3211,HNRNPU,CBX8
3212,RASSF8,TBC1D24
3213,FAM46A,TBC1D24
3214,HNRNPU,USP36
3215,HNRNPU,MRPS35
3216,HNRNPU,EEFSEC
3217,HNRNPU,MRPS14
3218,HNRNPU,NOC3L
3219,HNRNPU,MRPS25
3220,HNRNPU,DDX31
3221,HNRNPU,YTHDC2
3222,HNRNPU,C12orf43
3223,HNRNPU,MRPS15
3224,HNRNPU,MRPS9
3225,HNRNPU,MRPL38
3226,HNRNPU,NBEAL1
3227,HNRNPU,NOL6
3228,HNRNPU,KRI1
3229,HNRNPU,SPATS2
3230,HNRNPU,MRPS34
3231,HNRNPU,DDX50
3232,HNRNPU,DDX54
3233,HNRNPU,CCDC86
3234,SYN1,SAP130
3235,HNRNPU,C14orf169
3236,NES,SLC25A22
3237,KDM5C,SLC25A22
3238,KRBOX4,SLC25A22
3239,HNRNPU,MUS81
3240,HNRNPU,PRR3
3241,HNRNPU,TRMT1L
3242,HNRNPU,C18orf21
3243,DYNC1H1,DYNLRB1
3244,SYN1,ANTXR1
3245,HNRNPU,UTP23
3246,DYNC1H1,DCTN5
3247,HNRNPU,GLYR1
3248,HNRNPU,MINA
3249,HNRNPU,LTV1
3250,HNRNPU,SAMD1
3251,HNRNPU,ZNF622
3252,SYN1,ERI1
3253,SYN1,ATG4A
3254,HNRNPU,TADA1
3255,HNRNPU,FTSJ3
3256,HNRNPU,KRBA2
3257,HNRNPU,WDR36
3258,HNRNPU,RPP25L
3259,HNRNPU,EME1
3260,HNRNPU,CENPV
3261,HNRNPU,POC1B
3262,HNRNPU,CCDC137
3263,Bub1b,ASAH1
3264,Mbd2,TPP1
3265,Cdc26,COL4A1
3266,Rbm8a,CTSD
3267,Crebbp,DYNC1H1
3268,Pafah1b1,DYNC1H1
3269,Dynlrb1,DYNC1H1
3270,Calml3,DYNC1H1
3271,Cenpe,DYNC1H1
3272,Dync1li1,DYNC1H1
3273,Tmod3,GNAO1
3274,Eif3a,HNRNPU
3275,Eif3e,HNRNPU
3276,Sart3,HNRNPU
3277,Rpl35,HNRNPU
3278,Srp72,HNRNPU
3279,Rrbp1,HNRNPU
3280,Fbxw11,HNRNPU
3281,Cdc26,MECP2
3282,Mis12,MECP2
3283,Ccdc77,MECP2
3284,Espl1,MECP2
3285,Spire2,MECP2
3286,Sept9,POLG
3287,Ube2k,QARS
3288,Sdccag8,QARS
3289,Bmpr1a,SLC2A1
3290,Cct8,SLC2A1
3291,Tmed2,SLC2A1
3292,Actb,SPTAN1
3293,Flot1,SPTAN1
3294,Flot2,SPTAN1
3295,Myh9,SPTAN1
3296,Myo1c,SPTAN1
3297,Ppp1cb,SPTAN1
3298,Timeless,SPTAN1
3299,Tpm1,SPTAN1
3300,Coro1c,SPTAN1
3301,Tmod3,SPTAN1
3302,Lima1,SPTAN1
3303,Tmed10,SPTAN1
3304,Samm50,SPTAN1
3305,Calml3,SPTAN1
3306,Tpx2,SPTAN1
3307,2510003E04Rik,SPTAN1
3308,Myh10,SPTAN1
3309,Flnb,SPTAN1
3310,Plk2,STXBP1
3311,Sart3,STXBP1
3312,Phospho1,STXBP1
3313,Lin7c,CASK
3314,Pxdc1,CASK
3315,Uso1,GOSR2
3316,Sesn2,DEPDC5
3317,Atg2a,WDR45
3318,Smad3,IQSEC2
3319,Sesn2,SZT2
3320,Junb,PNPO
3321,Cyr61,TBC1D24
3322,Shoc2,TBC1D24
3323,Kctd5,TBC1D24
3324,Cbx7,SLC25A22
3325,Kctd5,SLC25A22
3326,Cdc16,SLC25A22
3327,Tubg1,SLC25A22
3328,Rabep1,KCTD7
3329,Rabep2,KCTD7
3330,NPRL2,DEPDC5
3331,WDR24,DEPDC5
3332,DEPDC5,RRAGC
3333,DEPDC5,RRAGA
3334,DEPDC5,NPRL3
3335,DEPDC5,RRAGC
3336,DEPDC5,RRAGB
3337,CAPN1,GRIN2B
3338,PARK2,GRIN2B
3339,H2AFY,MECP2
3340,NUMA1,DYNC1H1
3341,CREB1,MECP2
3342,MAX,MECP2
3343,MEF2A,MEF2C
3344,RBPJ,MECP2
3345,TEAD2,ZEB2
3346,TEAD2,MECP2
3347,FOXB1,DYNC1H1
3348,FOXB1,QARS
3349,ID2,EEF1A2
3350,FOXC1,MECP2
3351,FOXE1,MECP2
3352,FOXG1,CHD4
3353,FOXG1,HOXD13
3354,FOXG1,POLE
3355,FOXG1,ADNP
3356,FOXG1,ZMYM3
3357,FOXG1,KDM1A
3358,FOXG1,SMARCA5
3359,FOXG1,SMPD4
3360,FOXG1,BTAF1
3361,FOXG1,PDS5A
3362,FOXG1,SCRIB
3363,FOXG1,HEATR1
3364,FOXG1,LRWD1
3365,FOXG1,VARS
3366,FOXG1,ZMYM2
3367,FOXG1,DDX39A
3368,FOXG1,HELLS
3369,FOXG1,NSDHL
3370,FOXG1,PUM1
3371,FOXG1,SATB2
3372,FOXG1,CUX1
3373,FOXG1,HDAC2
3374,FOXG1,HOXB13
3375,FOXG1,NCAPD2
3376,FOXG1,NR2F1
3377,FOXG1,SALL1
3378,FOXG1,ADAR
3379,FOXG1,EEF1D
3380,FOXG1,GATAD2B
3381,FOXG1,GTF3C3
3382,FOXG1,GTF3C5
3383,FOXG1,HOXC13
3384,FOXG1,NDUFV2
3385,FOXG1,ORC2
3386,FOXG1,PLEKHG4
3387,FOXG1,POGZ
3388,FOXG1,RIF1
3389,FOXG1,SATB1
3390,FOXG1,SMARCA1
3391,FOXG1,SMC3
3392,FOXG1,SYMPK
3393,FOXG1,WIZ
3394,FOXG1,ZBTB33
3395,FOXG1,SNX9
3396,FOXG1,AKAP8
3397,FOXG1,LARP1
3398,FOXG1,MAGT1
3399,FOXG1,P4HA1
3400,FOXG1,SMC1A
3401,FOXG1,SNRNP200
3402,FOXG1,MOV10
3403,FOXG1,NUP205
3404,FOXG1,RNF219
3405,FOXG1,TP53
3406,FOXG1,CPS1
3407,FOXG1,GBF1
3408,FOXG1,HNRNPUL2
3409,FOXG1,LGALS3BP
3410,FOXG1,MYO9B
3411,FOXG1,NCAPD3
3412,FOXG1,RRBP1
3413,FOXG1,SMC4
3414,FOXG1,TCERG1
3415,FOXG1,UBR5
3416,FOXI2,MECP2
3417,GAN,HNRNPU
3418,GAN,SPTAN1
3419,GAN,SCN1A
3420,GAN,PLCB1
3421,CTSD,SNCA
3422,HNRNPU,GAS7
3423,GAS7,HNRNPU
3424,SKI,DYNC1H1
3425,CRY1,HNRNPU
3426,CRY2,EEF1A2
3427,CRY2,DYNC1H1
3428,CRY2,ATP1A3
3429,FOXL1,DYNC1H1
3430,UBQLN2,HNRNPU
3431,MACROD1,HNRNPU
3432,FOXM1,QARS
3433,FOXO3,PNKP
3434,ERBB4,WWOX
3435,PKM,EPM2A
3436,EPM2A,PKM
3437,EPM2A,PKM
3438,EPM2A,TOPORS
3439,EPM2A,COX5A
3440,EPM2A,EPM2A
3441,EPM2A,PPP1R3C
3442,EPM2A,TDG
3443,EPM2A,PSMC3
3444,EPM2A,HMGXB4
3445,EPM2A,EIF2B1
3446,TRIM29,HNRNPU
3447,WWOX,ATM
3448,EPM2A,NHLRC1
3449,NHLRC1,NHLRC1
3450,NHLRC1,NHLRC1
3451,NHLRC1,EPM2A
3452,MCM2,EEF1A2
3453,MCM2,CSTB
3454,MCM2,HNRNPU
3455,MCM2,TPP1
3456,MCM2,QARS
3457,MCM2,DYNC1H1
3458,MCM5,HNRNPU
3459,MCM5,EEF1A2
3460,NF2,PNKP
3461,NF2,SLC25A22
3462,Ksr1,SLC25A22
3463,RHOU,CHRNA4
3464,RHOU,ALG13
3465,UBQLN2,HNRNPU
3466,UBQLN2,HNRNPU
3467,DNMT3L,MECP2
3468,SNW1,HNRNPU
3469,CDC5L,HNRNPU
3470,SNW1,PURA
3471,SNW1,SPTAN1
3472,CDC5L,SPTAN1
3473,CDC5L,DYNC1H1
3474,UBE2N,EPM2A
3475,UBE2N,NHLRC1
3476,EPM2A,UBE2N
3477,EPM2A,NHLRC1
3478,EPM2A,SQSTM1
3479,NPRL2,DEPDC5
3480,RRAGA,DEPDC5
3481,RNF126,QARS
3482,SENP3,QARS
3483,OTUB1,EPM2A
3484,SHC1,HNRNPU
3485,ESRRB,EEF1A2
3486,CDC37,EEF1A2
3487,HSP90B1,GABRA1
3488,HSP90B1,GABRA1
3489,GABRA1,OS9
3490,GABRA1,HSP90B1
3491,GABRA1,CANX
3492,GABRA1,VCP
3493,GABRA1,SYVN1
3494,U2AF2,HNRNPU
3495,U2AF2,SPTAN1
3496,NLGN3,CTSD
3497,NLGN3,QARS
3498,RC3H1,HNRNPU
3499,NFATC2,POLG
3500,PLCB1,GNAQ
3501,PLCB1,GNAQ
3502,PLCB1,GNAQ
3503,HDAC4,PPARG
3504,C1orf131,QARS
3505,PTAR1,SLC35A2
3506,ZEB2,SMAD1
3507,EP300,ZEB2
3508,SPTBN1,STXBP1
3509,CDC73,EEF1A2
3510,ATOH1,DYNC1H1
3511,RNF2,SIK1
3512,SIK1,RNF2
3513,RNF2,SIK1
3514,KCNB1,CALM1
3515,CRBN,HNRNPU
3516,ACTN2,QARS
3517,PNPO,AGTRAP
3518,PNPO,CMTM5
3519,PRPF31,PRICKLE1
3520,STXBP1,C19orf57
3521,STXBP1,MEOX2
3522,STXBP1,STX11
3523,STXBP1,STX19
3524,STXBP1,STX5
3525,STXBP1,TRIM38
3526,DPF3,EEF1A2
3527,WWP2,EEF1A2
3528,KCNG4,KCNB1
3529,KCNE1L,KCNB1
3530,ZNF746,DYNC1H1
3531,CDH1,SPTAN1
3532,CDH1,CDKL5
3533,CDH1,WWOX
3534,MEF2C,MEF2C
3535,FGF14,SCN8A
3536,FGF14,SCN8A
3537,FGF14,SCN8A
3538,EGFR,CTSD
3539,EGFR,SLC13A5
3540,EGFR,PRICKLE1
3541,DUSP10,CASK
3542,PDP1,SPTAN1
3543,PPM1B,SPTAN1
3544,PTP4A2,SPTAN1
3545,STYXL1,SPTAN1
3546,CDC25C,TPP1
3547,DUSP13,CSTB
3548,DUSP26,WDR45
3549,EYA2,PIGT
3550,NPRL2,DEPDC5
3551,EEF1A1,EEF1A2
3552,KCNC4,KCNC1
3553,LIN7C,CASK
3554,GABRG2,GABRG1
3555,C7orf60,DEPDC5
3556,EEF1A2,EEF1D
3557,MTERF1,PNPO
3558,STX11,STXBP1
3559,P2RY8,ATP1A2
3560,POLG2,POLG
3561,FAM189B,WWOX
3562,DOCK5,ATP1A2
3563,GNAI1,GNAO1
3564,PLOD1,COL4A1
3565,C7orf60,SZT2
3566,STBD1,EPM2A
3567,HIST1H4A,ATP1A2
3568,PBDC1,EEF1A2
3569,GABRB2,GABRB3
3570,GNAI3,GNAO1
3571,ARHGEF16,ATP1A2
3572,ITFG2,SZT2
3573,POLB,PNKP
3574,GNAI2,GNAO1
3575,KPTN,SZT2
3576,MECP2,HIST2H2BF
3577,DGUOK,SYN1
3578,NUFIP1,SYN1
3579,EEF1G,EEF1A2
3580,CTBP1,ZEB2
3581,NUFIP1,STX1B
3582,WWOX,FKBP15
3583,N6AMT2,EEF1A2
3584,EPHX1,MFSD8
3585,SNX9,DNM1
3586,MEF2B,MEF2C
3587,DNAAF2,STX1B
3588,GRB2,DNM1
3589,LHX6,WDR45
3590,FGL1,ALDH5A1
3591,HAX1,SYN1
3592,APBA2,IQSEC2
3593,DGUOK,STX1B
3594,HAX1,STX1B
3595,DNM3,DNM1
3596,IL18RAP,PIGA
3597,STX7,GOSR2
3598,PROZ,FOXG1
3599,STX19,STXBP1
3600,COLGALT2,COL4A1
3601,ATG2B,WDR45
3602,GNG3,GNAO1
3603,SERPINA5,WWOX
3604,PIGT,USP54
3605,ARRDC3,WWOX
3606,WBP1,WWOX
3607,TMEM171,WWOX
3608,SIK1,GINS2
3609,GABRA6,GABRB3
3610,PRMT8,HNRNPU
3611,KCNJ10,TMED8
3612,ROGDI,ATP1A2
3613,AAGAB,ASAH1
3614,DEPDC5,SZT2
3615,PIGT,TNIP1
3616,STX6,GOSR2
3617,BTN2A1,PLCB1
3618,MMP9,COL4A1
3619,CSGALNACT2,GOSR2
3620,WWOX,NME2
3621,DNAAF2,SYN1
3622,SLC25A22,SLC25A18
3623,DKK3,GOSR2
3624,XRCC4,PNKP
3625,PIGT,CEP85L
3626,PTGER3,PLCB1
3627,NUFIP1,STXBP1
3628,DPEP1,PIGA
3629,TMEM185A,TBC1D24
3630,SIK1,SIK2
3631,WWOX,DVL2
3632,TMEM92,WWOX
3633,CLEC12A,GOSR2
3634,EEF1A2,CARS
3635,STX12,GOSR2
3636,FAM189A2,WWOX
3637,PIGA,TRAF1
3638,PIGT,HOXC9
3639,PIGT,RMND5B
3640,DEF8,PLCB1
3641,ABTB1,EEF1A2
3642,SEC22B,GOSR2
3643,NXPH2,EEF1A2
3644,PIGO,POTEI
3645,STX3,STXBP1
3646,QARS,RARS
3647,GPAA1,PIGT
3648,PRRT2,NDUFS4
3649,C1QTNF2,SZT2
3650,MECP2,NOL8
3651,NIT1,POLG
3652,RHCG,SCARB2
3653,MECP2,EIF2AK2
3654,EEF1A2,VARS
3655,MCOLN3,GABRB3
3656,DGUOK,SLC12A5
3657,NUFIP1,SLC12A5
3658,SIK1,GINS4
3659,ARMC1,STX1B
3660,MGME1,POLG
3661,ASGR2,MFSD8
3662,THBS3,IQSEC2
3663,AAMP,ASAH1
3664,CYP1A2,ASAH1
3665,GABRD,DNAJC18
3666,MOK,PNPO
3667,TPRA1,MFSD8
3668,NFKBIA,TBC1D24
3669,ARMC1,SYN1
3670,PNKP,HBB
3671,FAM136A,PIGT
3672,HAX1,STXBP1
3673,PIGT,ZMYND19
3674,MECP2,URB1
3675,TUSC3,STXBP1
3676,DGUOK,STXBP1
3677,PSG1,EEF1A2
3678,TNFAIP3,TBC1D24
3679,MECP2,C18orf21
3680,MECP2,TAF1D
3681,GABRG2,TUBB1
3682,DNAAF2,STXBP1
3683,PRRT2,NDUFB8
3684,DYNC1I2,DYNC1H1
3685,ZNF414,CASK
3686,BPNT1,POLG
3687,GABRD,FUT8
3688,EGFL6,ALG13
3689,MECP2,RRP7A
3690,CCDC43,PNKP
3691,MECP2,NSD1
3692,SLC35A2,PRSS2
3693,P2RY12,MFSD8
3694,MECP2,KPNA4
3695,OTC,POLG
3696,MECP2,CENPV
3697,PCDHGB1,PCDH19
3698,DEPDC5,C12orf66
3699,FGB,TBC1D24
3700,S1PR4,TBC1D24
3701,EEF1A2,TTLL12
3702,KARS,QARS
3703,PIGT,ARMC8
3704,EEF1A2,EEF1B2
3705,ATP2B2,PIGO
3706,QARS,EEF1E1
3707,PRRT2,DDI1
3708,MECP2,URB2
3709,TMEM25,EEF1A2
3710,QARS,AIMP2
3711,PTPDC1,CASK
3712,MECP2,HIST1H1T
3713,ASIC4,GABRB3
3714,MFSD8,CYB5R1
3715,ARMC1,STXBP1
3716,MECP2,C10orf2
3717,MECP2,KPNA3
3718,TRDN,GOSR2
3719,LPAR1,MFSD8
3720,DYNC1I1,DYNC1H1
3721,QARS,AIMP1
3722,HDAC11,WDR45
3723,FPR2,MFSD8
3724,EVA1C,PIGA
3725,HLA-DQA1,MFSD8
3726,VAMP4,GOSR2
3727,TM4SF18,STXBP1
3728,DYNC1LI1,DYNC1H1
3729,PIGT,HELZ
3730,GORASP1,WWOX
3731,NDUFS7,POLG
3732,PRRT2,NDUFB9
3733,DCP2,EEF1A2
3734,MECP2,PDCD11
3735,MECP2,DDX51
3736,MECP2,SRBD1
3737,PRRT2,LCLAT1
3738,MECP2,TFB1M
3739,PPM1A,QARS
3740,IL36A,EEF1A2
3741,TPP1,OMA1
3742,MECP2,BAZ1A
3743,CD97,MFSD8
3744,GABRD,SIDT2
3745,FBXO25,PNPO
3746,QARS,DARS
3747,ACSM5,POLG
3748,ARL6IP6,PNPO
3749,YBEY,POLG
3750,MECP2,ZNF800
3751,KCNQ2,GOLM1
3752,MMP2,COL4A1
3753,THBS2,PIGA
3754,HTR3A,PIGO
3755,FBXW11,HNRNPU
3756,NAGK,PIGA
3757,PTPRN,MFSD8
3758,SLC25A22,WDTC1
3759,SPAST,WDR45
3760,FGB,EEF1A2
3761,GABRD,ST7L
3762,SLC25A22,DNLZ
3763,DNAAF2,DNM1
3764,MECP2,GTPBP10
3765,OXLD1,ALDH5A1
3766,MECP2,BLM
3767,PNKP,HBA2
3768,MECP2,TRIP12
3769,GABRG2,DNAJC18
3770,GLT1D1,ASAH1
3771,DEPDC5,ITFG2
3772,QARS,LARS
3773,SCARB2,VAMP3
3774,MECP2,CHMP1A
3775,TBC1D15,DNM1
3776,NUFIP1,DNM1
3777,PIGP,PIGA
3778,SNRNP27,EEF1A2
3779,GABRD,TUSC3
3780,QARS,EPRS
3781,MECP2,RBAK
3782,LYPD6,DNM1
3783,PITHD1,EEF1A2
3784,CD79B,PIGA
3785,LRRTM1,PIGA
3786,NUFIP1,GNAO1
3787,WWOX,ZBTB33
3788,RAB1A,EEF1A2
3789,GTF2E2,EEF1A2
3790,PIGT,PIGS
3791,MECP2,ITGB3BP
3792,CCDC107,PIGA
3793,CDKL5,DHX38
3794,GABRD,TTC17
3795,ZNF785,CASK
3796,GPRC5B,STXBP1
3797,PIGT,MKLN1
3798,MECP2,C3orf17
3799,PIGT,RMND5A
3800,KCNJ10,COPG1
3801,KCNJ10,HSPA8
3802,PIGT,GID8
3803,PIGO,ATP2A3
3804,SLC6A5,TBC1D24
3805,TLR1,TBC1D24
3806,MECP2,TEX10
3807,HS3ST2,PIGA
3808,PIGT,MAEA
3809,QARS,IARS
3810,CTAGE5,EEF1A2
3811,MECP2,TRMT1L
3812,MECP2,GTPBP4
3813,WDR53,EEF1A2
3814,GABRG2,BSCL2
3815,PIGT,RANBP10
3816,MECP2,ZCCHC17
3817,VWCE,PIGA
3818,MECP2,TAF1B
3819,DRD2,WDR45
3820,PRRT2,NDUFV3
3821,ACBD7,TBC1D24
3822,TNFSF8,MFSD8
3823,SLC25A11,WDR45
3824,MECP2,RPL13
3825,UPK1A,PIGO
3826,ZNRF4,PIGA
3827,SCARB2,SPAG9
3828,GABRD,CCPG1
3829,MECP2,WDR36
3830,GABRD,ATG9A
3831,OXLD1,POLG
3832,TALDO1,WDR45
3833,DGUOK,DNM1
3834,PLOD1,ALG13
3835,MECP2,PWP2
3836,ZNF490,EEF1A2
3837,PCDHB7,PIGA
3838,PCDHGB4,PIGA
3839,KCNS3,PIGA
3840,SALL2,WDR45
3841,MECP2,CEBPZ
3842,MECP2,HIRA
